date,mstr,btc,btc_holdings,diluted_shares,market_cap,btc_nav,mnav,ratio,ratio_dd_from_90d_peak_pct,btc_dd_from_ath_pct,lead_lag_diverging,shares_30d_annualized_pct,shares_90d_annualized_pct,shares_acceleration,realized_vol_30d_pct,realized_vol_90d_pct,gamma_armed,gamma_elevated,ratio_multiple_off_2y_low,preferred_max_yield_pct,credit_stress,btc_funding_8h_pct,btc_funding_annualized_pct
2021-05-17,48.935001,43537.511719,92079.0,120000000.0,5872200164.794922,4008890541.550781,1.464794,0.001124,-37.763758,-31.440722,False,0.0,0.0,False,67.291548,92.825709,False,False,1.144888,,False,,
2021-05-18,48.720001,42909.402344,92079.0,120000000.0,5846400146.484375,3951054858.410156,1.479706,0.001135,-36.754356,-32.429817,False,0.0,0.0,False,67.237508,92.820529,False,False,1.156543,,False,,
2021-05-19,45.486,37002.441406,92079.0,120000000.0,5458320007.324219,3407147802.246094,1.60202,0.001229,-28.712056,-41.731611,False,0.0,0.0,False,65.909464,93.379266,False,False,1.252144,,False,,
2021-05-20,47.265999,40782.738281,92079.0,120000000.0,5671919860.839844,3755233758.199219,1.510404,0.001159,-32.534659,-35.778712,False,0.0,0.0,False,67.09264,93.384585,False,False,1.180536,,False,,
2021-05-21,45.051998,37304.691406,92079.0,120000000.0,5406239776.611328,3434978679.996094,1.573879,0.001208,-27.894371,-41.255653,False,0.0,0.0,False,67.759548,93.614195,False,False,1.230148,,False,,
2021-05-22,45.051998,37536.632812,92079.0,120000000.0,5406239776.611328,3456335612.742188,1.564154,0.0012,-27.806146,-40.89041,False,0.0,0.0,False,64.340307,93.614195,False,False,1.222547,,False,,
2021-05-23,45.051998,34770.582031,92079.0,120000000.0,5406239776.611328,3201640422.855469,1.688584,0.001296,-22.063019,-45.246159,False,0.0,0.0,False,63.604288,92.458259,False,False,1.319803,,False,,
2021-05-24,47.244999,38705.980469,92079.0,120000000.0,5669399871.826172,3564007975.582031,1.590737,0.001221,-26.579177,-39.049018,False,0.0,0.0,False,65.727308,84.36275,False,False,1.243325,,False,,
2021-05-25,46.966999,38402.222656,92079.0,120000000.0,5636039886.474609,3536038259.964844,1.593885,0.001223,-26.433867,-39.527351,False,0.0,0.0,False,65.681798,79.168491,False,False,1.245786,,False,,
2021-05-26,48.278999,39294.199219,92079.0,120000000.0,5793479919.433594,3618170569.863281,1.601218,0.001229,-26.09543,-38.12274,False,0.0,0.0,False,62.088485,77.337926,False,False,1.251517,,False,,
2021-05-27,49.384998,38436.96875,92079.0,120000000.0,5926199798.583984,3539237645.53125,1.674428,0.001285,-22.716391,-39.472636,False,0.0,0.0,False,61.862564,77.309374,False,False,1.308738,,False,,
2021-05-28,47.0,35697.605469,92079.0,120000000.0,5640000000.0,3286999813.957031,1.71585,0.001317,-20.804546,-43.786359,False,0.0,0.0,False,62.670224,77.667966,False,False,1.341114,,False,,
2021-05-29,47.0,34616.066406,92079.0,120000000.0,5640000000.0,3187412778.621094,1.76946,0.001358,-13.875994,-45.489477,False,0.0,0.0,False,62.260782,77.667966,False,False,1.383015,,False,,
2021-05-30,47.0,35678.128906,92079.0,120000000.0,5640000000.0,3285206431.558594,1.716787,0.001317,-14.854682,-43.817029,False,0.0,0.0,False,62.202407,77.26572,False,False,1.341846,,False,,
2021-05-31,47.0,37332.855469,92079.0,120000000.0,5640000000.0,3437571998.707031,1.640693,0.001259,-13.029712,-41.211302,False,0.0,0.0,False,62.202407,76.992933,False,False,1.28237,,False,,
2021-06-01,47.776001,36684.925781,92079.0,120000000.0,5733120117.1875,3377911281.011719,1.697238,0.001302,-6.337126,-42.231608,False,0.0,0.0,False,62.637564,77.017486,False,False,1.326566,,False,,
2021-06-02,49.849998,37575.179688,92079.0,120000000.0,5981999816.894531,3459884970.445312,1.728959,0.001327,-4.586591,-40.82971,False,0.0,0.0,False,64.087896,74.679596,False,False,1.35136,,False,,
2021-06-03,48.863998,39208.765625,92079.0,120000000.0,5863679809.570312,3610303929.984375,1.624151,0.001246,-10.370461,-38.257274,False,0.0,0.0,False,63.85792,74.470254,False,False,1.269441,,False,,
2021-06-04,48.466999,36894.40625,92079.0,120000000.0,5816039886.474609,3397200033.09375,1.71201,0.001314,-5.521947,-41.901736,False,0.0,0.0,False,63.620194,74.474546,False,False,1.338112,,False,,
2021-06-05,48.466999,35551.957031,92079.0,120000000.0,5816039886.474609,3273588651.480469,1.776656,0.001363,-1.954436,-44.015714,False,0.0,0.0,False,63.503681,74.474546,False,False,1.388639,,False,,
2021-06-06,48.466999,35862.378906,92079.0,120000000.0,5816039886.474609,3302171987.308594,1.761277,0.001351,-2.803111,-43.526887,False,0.0,0.0,False,63.066991,74.460184,False,False,1.376619,,False,,
2021-06-07,46.980999,33560.707031,92079.0,120000000.0,5637719879.150391,3090236342.730469,1.824365,0.0014,0.0,-47.15137,False,0.0,0.0,False,63.358842,70.731761,False,False,1.425929,,False,,
2021-06-08,45.938,33472.632812,92079.0,120000000.0,5512559967.041016,3082126556.742188,1.788557,0.001372,-1.962763,-47.290062,False,0.0,0.0,False,63.407473,70.063044,False,False,1.397942,,False,,
2021-06-09,51.299,37345.121094,92079.0,120000000.0,6155879974.365234,3438701405.191406,1.790176,0.001374,-1.874049,-41.191987,False,0.0,0.0,False,68.3376,71.867673,False,False,1.399207,,False,,
2021-06-10,50.865002,36702.597656,92079.0,120000000.0,6103800201.416016,3379538489.589844,1.806105,0.001386,-1.00093,-42.20378,False,0.0,0.0,False,68.169043,71.791536,False,False,1.411657,,False,,
2021-06-11,51.644001,37334.398438,92079.0,120000000.0,6197280120.849609,3437714073.726562,1.802733,0.001383,-1.18575,-41.208872,False,0.0,0.0,False,66.064099,71.865363,False,False,1.409021,,False,,
2021-06-12,51.644001,35552.515625,92079.0,120000000.0,6197280120.849609,3273640086.234375,1.893085,0.001453,0.0,-44.014834,False,0.0,0.0,False,58.410657,71.865363,False,False,1.479641,,False,,
2021-06-13,51.644001,39097.859375,92079.0,120000000.0,6197280120.849609,3600091793.390625,1.721423,0.001321,-9.067872,-38.43192,False,0.0,0.0,False,55.170721,71.826398,False,False,1.345469,,False,,
2021-06-14,59.848999,40218.476562,92079.0,120000000.0,7181879882.8125,3703277103.398438,1.939331,0.001488,0.0,-36.667264,False,0.0,0.0,False,69.8436,75.573972,False,False,1.515787,,False,,
2021-06-15,63.054001,40406.269531,92079.0,120000000.0,7566480102.539062,3720568892.167969,2.033689,0.001561,0.0,-36.371544,False,0.0,0.0,False,71.168812,75.343629,False,False,1.589537,,False,,
2021-06-16,61.981998,38347.0625,92079.0,120000000.0,7437839813.232422,3530959167.9375,2.106464,0.001616,0.0,-39.614213,False,0.0,0.0,False,68.452494,74.919589,False,False,1.646419,,False,,
2021-06-17,63.081001,38053.503906,92079.0,120000000.0,7569720153.808594,3503928586.183594,2.160352,0.001658,0.0,-40.076485,False,0.0,0.0,False,68.406205,74.269821,False,False,1.688538,,False,,
2021-06-18,64.646004,35787.246094,92079.0,120000000.0,7757520446.777344,3295253833.066406,2.35415,0.001806,0.0,-43.6452,False,0.0,0.0,False,64.475037,74.404552,False,False,1.84001,,False,,
2021-06-19,64.646004,35615.871094,92079.0,120000000.0,7757520446.777344,3279473794.441406,2.365477,0.001815,0.0,-43.915067,False,0.0,0.0,False,64.053789,74.404552,False,False,1.848864,,False,,
2021-06-20,64.646004,35698.296875,92079.0,120000000.0,7757520446.777344,3287063477.953125,2.360015,0.001811,-0.230896,-43.78527,False,0.0,0.0,False,61.71875,73.512859,False,False,1.844595,,False,,
2021-06-21,58.367001,31676.693359,105085.0,120000000.0,7004040069.580078,3328745321.669922,2.104108,0.001843,0.0,-50.118159,False,0.0,0.0,False,69.999268,74.616054,False,False,1.876871,,False,,
2021-06-22,55.372002,32505.660156,105085.0,120000000.0,6644640197.753906,3415857297.519531,1.945234,0.001703,-7.550685,-48.812771,False,0.0,0.0,False,72.194176,73.761478,False,False,1.735154,,False,,
2021-06-23,55.299999,33723.027344,105085.0,120000000.0,6635999908.447266,3543784328.417969,1.872574,0.00164,-11.003888,-46.895761,False,0.0,0.0,False,71.184844,73.761468,False,False,1.670342,,False,,
2021-06-24,58.188,34662.4375,105085.0,120000000.0,6982559967.041016,3642502244.6875,1.916968,0.001679,-8.894039,-45.416456,False,0.0,0.0,False,72.306899,74.270562,False,False,1.709941,,False,,
2021-06-25,55.005001,31637.779297,105085.0,120000000.0,6600600128.173828,3324656037.41211,1.985348,0.001739,-5.644189,-50.179438,False,0.0,0.0,False,74.30335,74.848195,False,False,1.770937,,False,,
2021-06-26,55.005001,32186.277344,105085.0,120000000.0,6600600128.173828,3382294954.667969,1.951515,0.001709,-7.252141,-49.315708,False,0.0,0.0,False,74.10827,74.848195,False,False,1.740758,,False,,
2021-06-27,55.005001,34649.644531,105085.0,120000000.0,6600600128.173828,3641157895.566406,1.812775,0.001587,-13.845918,-45.436601,False,0.0,0.0,False,72.395598,74.815834,False,False,1.617001,,False,,
2021-06-28,62.417,34434.335938,105085.0,120000000.0,7490039978.027344,3618532191.992188,2.069911,0.001813,-1.62525,-45.775651,False,0.0,0.0,False,80.425726,77.588868,False,True,1.846367,,False,,
2021-06-29,66.899002,35867.777344,105085.0,120000000.0,8027880249.023438,3769165382.167969,2.129883,0.001865,0.0,-43.518386,False,0.0,0.0,False,82.208757,78.214613,False,True,1.899862,,False,,
2021-06-30,66.449997,35040.835938,105085.0,120000000.0,7973999633.789062,3682266244.492188,2.165514,0.001896,0.0,-44.820585,False,0.0,0.0,False,82.315625,77.984016,False,True,1.931645,,False,,
2021-07-01,65.085999,33572.117188,105085.0,120000000.0,7810319824.21875,3527925934.648438,2.213856,0.001939,0.0,-47.133402,False,0.0,0.0,False,82.827588,78.056427,False,True,1.974766,,False,,
2021-07-02,63.561001,33897.046875,105085.0,120000000.0,7627320098.876953,3562071170.859375,2.14126,0.001875,-3.279169,-46.62173,False,0.0,0.0,False,82.814387,78.149754,False,True,1.91001,,False,,
2021-07-03,63.561001,34668.546875,105085.0,120000000.0,7627320098.876953,3643144248.359375,2.093609,0.001833,-5.431555,-45.406835,False,0.0,0.0,False,82.427333,78.149754,False,True,1.867506,,False,,
2021-07-04,63.561001,35287.78125,105085.0,120000000.0,7627320098.876953,3708216492.65625,2.05687,0.001801,-7.091054,-44.431716,False,0.0,0.0,False,82.315627,78.035622,False,True,1.834734,,False,,
2021-07-05,63.561001,33746.003906,105085.0,120000000.0,7627320098.876953,3546198820.488281,2.150844,0.001884,-2.846258,-46.85958,False,0.0,0.0,False,82.315627,77.954766,False,True,1.918559,,False,,
2021-07-06,63.429001,34235.195312,105085.0,120000000.0,7611480102.539062,3597605499.414062,2.115707,0.001853,-4.433382,-46.089242,False,0.0,0.0,False,82.337663,77.050384,False,True,1.887217,,False,,
2021-07-07,63.986,33855.328125,105085.0,120000000.0,7678320007.324219,3557687156.015625,2.158234,0.00189,-2.512464,-46.687425,False,0.0,0.0,False,81.456139,76.586989,False,True,1.925151,,False,,
2021-07-08,61.844002,32877.371094,105085.0,120000000.0,7421280212.402344,3454918541.386719,2.148033,0.001881,-2.973211,-48.227431,False,0.0,0.0,False,81.929329,76.608852,False,True,1.916052,,False,,
2021-07-09,62.866001,33798.011719,105085.0,120000000.0,7543920135.498047,3551664061.464844,2.124052,0.00186,-4.056437,-46.777682,False,0.0,0.0,False,76.245395,76.667311,False,False,1.894661,,False,,
2021-07-10,62.866001,33520.519531,105085.0,120000000.0,7543920135.498047,3522503794.941406,2.141636,0.001875,-3.26219,-47.214654,False,0.0,0.0,False,76.137183,76.667311,False,False,1.910346,,False,,
2021-07-11,62.866001,34240.1875,105085.0,120000000.0,7543920135.498047,3598130103.4375,2.096622,0.001836,-5.295447,-46.08138,False,0.0,0.0,False,76.123447,76.643026,False,False,1.870194,,False,,
2021-07-12,58.868999,33155.847656,105085.0,120000000.0,7064279937.744141,3484182250.957031,2.027529,0.001776,-8.416407,-47.788909,False,0.0,0.0,False,78.943603,71.922933,False,False,1.808562,,False,,
2021-07-13,57.987999,32702.025391,105085.0,120000000.0,6958559875.488281,3436492338.173828,2.024902,0.001773,-8.535065,-48.503551,False,0.0,0.0,False,79.136773,68.006517,False,False,1.806219,,False,,
2021-07-14,56.042999,32822.347656,105085.0,120000000.0,6725159912.109375,3449136403.457031,1.94981,0.001707,-11.92698,-48.314077,False,0.0,0.0,False,67.088542,68.192072,False,False,1.739236,,False,,
2021-07-15,54.104,31780.730469,105085.0,120000000.0,6492480010.986328,3339678061.308594,1.944044,0.001702,-12.187436,-49.95433,False,0.0,0.0,False,65.702027,67.607843,False,False,1.734093,,False,,
2021-07-16,52.308998,31421.539062,105085.0,120000000.0,6277079772.949219,3301932432.382812,1.901032,0.001665,-14.130268,-50.519955,False,0.0,0.0,False,66.140864,67.804282,False,False,1.695726,,False,,
2021-07-17,52.308998,31533.068359,105085.0,120000000.0,6277079772.949219,3313652488.544922,1.894308,0.001659,-14.433981,-50.344328,False,0.0,0.0,False,65.799701,67.804282,False,False,1.689729,,False,,
2021-07-18,52.308998,31796.810547,105085.0,120000000.0,6277079772.949219,3341367836.31836,1.878596,0.001645,-15.143718,-49.929009,False,0.0,0.0,False,65.185037,66.398456,False,False,1.675713,,False,,
2021-07-19,49.872002,30817.832031,105085.0,120000000.0,5984640197.753906,3238491879.003906,1.847971,0.001618,-16.527029,-51.470623,False,0.0,0.0,False,66.19484,66.774687,False,False,1.648396,,False,,
2021-07-20,50.178001,29807.347656,105085.0,120000000.0,6021360168.457031,3132305128.457031,1.922342,0.001683,-13.167724,-53.06185,False,0.0,0.0,False,66.287966,66.77443,False,False,1.714734,,False,,
2021-07-21,55.694,32110.693359,105085.0,120000000.0,6683280029.296875,3374352211.669922,1.980611,0.001734,-10.535675,-49.434732,False,0.0,0.0,False,67.909389,67.733144,False,False,1.766711,,False,,
2021-07-22,55.594002,32313.105469,105085.0,120000000.0,6671280212.402344,3395622688.183594,1.964671,0.00172,-11.255715,-49.11599,False,0.0,0.0,False,66.160125,67.597832,False,False,1.752492,,False,,
2021-07-23,53.971001,33581.550781,105085.0,120000000.0,6476520080.566406,3528917263.847656,1.835271,0.001607,-17.100697,-47.118547,False,0.0,0.0,False,66.720529,67.765949,False,False,1.637067,,False,,
2021-07-24,53.971001,34292.445312,105085.0,120000000.0,6476520080.566406,3603621615.664062,1.797225,0.001574,-18.819229,-45.999089,False,0.0,0.0,False,64.898083,67.765949,False,False,1.60313,,False,,
2021-07-25,53.971001,35350.1875,105085.0,120000000.0,6476520080.566406,3714774453.4375,1.743449,0.001527,-21.248306,-44.333444,False,0.0,0.0,False,62.865864,66.617967,False,False,1.555162,,False,,
2021-07-26,68.25,37337.535156,105085.0,120000000.0,8190000000.0,3923614881.894531,2.087361,0.001828,-5.713792,-41.203933,False,0.0,0.0,False,92.769558,77.392357,False,True,1.861932,,False,,
2021-07-27,63.061001,39406.941406,105085.0,120000000.0,7567320098.876953,4141078437.675781,1.827379,0.0016,-17.457182,-37.945203,False,0.0,0.0,False,96.074262,78.510488,False,False,1.630028,,False,,
2021-07-28,64.665001,39995.90625,105085.0,120000000.0,7759800109.863281,4202969808.28125,1.846266,0.001617,-16.604061,-37.01775,False,0.0,0.0,False,89.145554,78.366213,False,False,1.646875,,False,,
2021-07-29,62.500999,40008.421875,105085.0,120000000.0,7500119934.082031,4204285012.734375,1.783923,0.001562,-19.420105,-36.998041,False,0.0,0.0,False,87.292369,78.568592,False,False,1.591265,,False,,
2021-07-30,62.601002,42235.546875,105085.0,120000000.0,7512120208.740234,4438322443.359375,1.692558,0.001482,-23.547037,-33.490949,False,0.0,0.0,False,87.28872,78.569368,False,False,1.509767,,False,,
2021-07-31,62.601002,41626.195312,105085.0,120000000.0,7512120208.740234,4374288734.414062,1.717335,0.001504,-22.427869,-34.450505,False,0.0,0.0,False,87.108349,78.569368,False,False,1.531868,,False,,
2021-08-01,62.601002,39974.894531,105085.0,120000000.0,7512120208.740234,4200761791.816406,1.788276,0.001566,-19.223485,-37.050837,False,0.0,0.0,False,86.848923,78.373251,False,False,1.595147,,False,,
2021-08-02,63.778999,39201.945312,105085.0,120000000.0,7653479919.433594,4119536423.164062,1.85785,0.001627,-16.080818,-38.268014,False,0.0,0.0,False,87.026279,78.272424,False,False,1.657208,,False,,
2021-08-03,62.506001,38152.980469,105085.0,120000000.0,7500720062.255859,4009305952.558594,1.870828,0.001638,-15.494612,-39.919837,False,0.0,0.0,False,87.224525,78.327846,False,False,1.668784,,False,,
2021-08-04,67.093002,39747.503906,105085.0,120000000.0,8051160278.320312,4176866447.988281,1.92756,0.001688,-12.932009,-37.408913,False,0.0,0.0,False,89.645137,79.113297,False,False,1.719389,,False,,
2021-08-05,71.561996,40869.554688,105085.0,120000000.0,8587439575.195312,4294777154.335938,1.999508,0.001751,-9.682127,-35.642,False,0.0,0.0,False,91.452307,79.77147,False,False,1.783567,,False,,
2021-08-06,74.872002,42816.5,105085.0,120000000.0,8984640197.753906,4499371902.5,1.996865,0.001749,-9.801474,-32.576112,False,0.0,0.0,False,92.223618,80.104139,False,False,1.78121,,False,,
2021-08-07,74.872002,44555.800781,105085.0,120000000.0,8984640197.753906,4682146325.097656,1.918915,0.00168,-13.322506,-29.837204,False,0.0,0.0,False,91.488267,80.104139,False,False,1.711678,,False,,
2021-08-08,74.872002,43798.117188,105085.0,120000000.0,8984640197.753906,4602525144.648438,1.952111,0.001709,-11.823032,-31.030342,False,0.0,0.0,False,91.455628,78.714094,False,False,1.741289,,False,,
2021-08-09,76.773003,46365.402344,105085.0,120000000.0,9212760314.941406,4872308305.292969,1.890841,0.001656,-14.590604,-26.987593,False,0.0,0.0,False,91.60542,78.782939,False,False,1.686636,,False,,
2021-08-10,75.049004,45585.03125,105085.0,120000000.0,9005880432.128906,4790303008.90625,1.880023,0.001646,-15.079248,-28.216457,False,0.0,0.0,False,91.984654,78.116879,False,False,1.676986,,False,,
2021-08-11,74.749001,45593.636719,105085.0,120000000.0,8969880065.917969,4791207314.589844,1.872154,0.001639,-15.434677,-28.202906,False,0.0,0.0,False,89.516846,75.956063,False,False,1.669967,,False,,
2021-08-12,72.098999,44428.289062,105085.0,120000000.0,8651879882.8125,4668746756.132812,1.853148,0.001623,-16.293187,-30.037999,False,0.0,0.0,False,90.191597,75.547687,False,False,1.653014,,False,,
2021-08-13,72.800003,47793.320312,105085.0,120000000.0,8736000366.210938,5022361065.039062,1.739421,0.001523,-21.430253,-24.739026,False,0.0,0.0,False,89.33479,75.55197,False,False,1.551569,,False,,
2021-08-14,72.800003,47096.945312,105085.0,120000000.0,8736000366.210938,4949182498.164062,1.76514,0.001546,-20.268522,-25.83562,False,0.0,0.0,False,88.408236,75.55197,False,False,1.57451,,False,,
2021-08-15,72.800003,47047.003906,105085.0,120000000.0,8736000366.210938,4943934405.488281,1.767014,0.001547,-20.183885,-25.914263,False,0.0,0.0,False,87.497344,74.700816,False,False,1.576182,,False,,
2021-08-16,69.750999,46004.484375,105085.0,120000000.0,8370119934.082031,4834381240.546875,1.731374,0.001516,-21.793757,-27.555937,False,0.0,0.0,False,88.833968,75.104074,False,False,1.54439,,False,,
2021-08-17,66.369003,44695.359375,105085.0,120000000.0,7964280395.507812,4696811839.921875,1.695678,0.001485,-23.406129,-29.617439,False,0.0,0.0,False,90.453467,74.649772,False,False,1.51255,,False,,
2021-08-18,65.504997,44801.1875,105085.0,120000000.0,7860599670.410156,4707932788.4375,1.66965,0.001462,-24.581817,-29.45079,False,0.0,0.0,False,89.150272,74.479089,False,False,1.489333,,False,,
2021-08-19,67.625999,46717.578125,105085.0,120000000.0,8115119934.082031,4909316697.265625,1.653004,0.001448,-25.333717,-26.433016,False,0.0,0.0,False,89.387723,74.110198,False,False,1.474485,,False,,
2021-08-20,71.655998,49339.175781,105085.0,120000000.0,8598719787.597656,5184807286.972656,1.658445,0.001452,-25.087926,-22.30474,False,0.0,0.0,False,86.081876,74.641441,False,False,1.479338,,False,,
2021-08-21,71.655998,48905.492188,105085.0,120000000.0,8598719787.597656,5139233646.523438,1.673152,0.001465,-24.423622,-22.98767,False,0.0,0.0,False,86.064951,74.641441,False,False,1.492457,,False,,
2021-08-22,71.655998,49321.652344,105085.0,120000000.0,8598719787.597656,5182965836.542969,1.659035,0.001453,-25.061311,-22.332335,False,0.0,0.0,False,85.350974,74.300391,False,False,1.479864,,False,,
2021-08-23,71.850998,49546.148438,105085.0,120000000.0,8622119750.976562,5206557008.554688,1.656012,0.00145,-25.197853,-21.978817,False,0.0,0.0,False,85.328466,74.2798,False,False,1.477168,,False,,
2021-08-24,71.550003,47706.117188,108992.0,120000000.0,8586000366.210938,5199585124.5,1.651286,0.0015,-22.638168,-24.876346,False,0.0,0.0,False,85.377902,74.193468,False,False,1.527715,,False,,
2021-08-25,72.670998,48960.789062,108992.0,120000000.0,8720519714.355469,5336334321.5,1.634178,0.001484,-23.439657,-22.900593,False,0.0,0.0,False,52.358143,74.153423,False,False,1.511888,,False,,
2021-08-26,69.365997,46942.21875,108992.0,120000000.0,8323919677.734375,5116326306.0,1.626933,0.001478,-23.779081,-26.07927,False,0.0,0.0,False,48.696947,74.094382,False,False,1.505185,,False,,
2021-08-27,70.720001,49058.667969,108992.0,120000000.0,8486400146.484375,5347002339.25,1.587132,0.001442,-25.643718,-22.746461,False,0.0,0.0,False,48.498883,74.133034,False,False,1.468363,,False,,
2021-08-28,70.720001,48902.402344,108992.0,120000000.0,8486400146.484375,5329970636.25,1.592204,0.001446,-25.406116,-22.992535,False,0.0,0.0,False,47.227765,74.133034,False,False,1.473055,,False,,
2021-08-29,70.720001,48829.832031,108992.0,120000000.0,8486400146.484375,5322061052.75,1.59457,0.001448,-25.295255,-23.106813,False,0.0,0.0,False,47.237449,74.133034,False,False,1.475244,,False,,
2021-08-30,70.299004,47054.984375,108992.0,120000000.0,8435880432.128906,5128616857.0,1.644865,0.001494,-22.93899,-25.901696,False,0.0,0.0,False,47.313733,74.126318,False,False,1.521775,,False,,
2021-08-31,69.43,47166.6875,108992.0,120000000.0,8331600036.621094,5140791604.0,1.620684,0.001472,-24.071827,-25.725796,False,0.0,0.0,False,47.538854,73.894257,False,False,1.499404,,False,,
2021-09-01,70.25,48847.027344,108992.0,120000000.0,8430000000.0,5323935204.25,1.583415,0.001438,-25.817862,-23.079735,False,0.0,0.0,False,47.389056,73.79726,False,False,1.464924,,False,,
2021-09-02,69.570999,49327.722656,108992.0,120000000.0,8348519897.460938,5376327147.75,1.55283,0.00141,-27.250781,-22.322776,False,0.0,0.0,False,47.036497,73.80499,False,False,1.436627,,False,,
2021-09-03,71.225998,50025.375,108992.0,120000000.0,8547119750.976562,5452365672.0,1.567598,0.001424,-26.55887,-21.224171,False,0.0,0.0,False,42.982951,73.87358,False,False,1.450291,,False,,
2021-09-04,71.225998,49944.625,108992.0,120000000.0,8547119750.976562,5443564568.0,1.570133,0.001426,-26.440131,-21.351329,False,0.0,0.0,False,38.684415,73.87358,False,False,1.452635,,False,,
2021-09-05,71.225998,51753.410156,108992.0,120000000.0,8547119750.976562,5640707679.75,1.515257,0.001376,-29.011054,-18.503003,False,0.0,0.0,False,36.217006,73.634239,False,False,1.401866,,False,,
2021-09-06,71.225998,52633.535156,108992.0,120000000.0,8547119750.976562,5736634263.75,1.489919,0.001353,-30.198113,-17.117055,False,0.0,0.0,False,36.217006,73.496212,False,False,1.378424,,False,,
2021-09-07,64.801003,46811.128906,108992.0,120000000.0,7776120300.292969,5102038561.75,1.52412,0.001384,-28.595798,-26.2857,False,0.0,0.0,False,45.111603,73.164976,False,False,1.410066,,False,,
2021-09-08,63.862,46091.390625,108992.0,120000000.0,7663439941.40625,5023592847.0,1.52549,0.001386,-28.531633,-27.419084,False,0.0,0.0,False,44.285284,73.198277,False,False,1.411333,,False,,
2021-09-09,64.061996,46391.421875,108992.0,120000000.0,7687439575.195312,5056293853.0,1.52037,0.001381,-28.771476,-26.94662,False,0.0,0.0,False,44.077661,73.166975,False,False,1.406597,,False,,
2021-09-10,61.556999,44883.910156,108992.0,120000000.0,7386839904.785156,4891987135.75,1.509988,0.001371,-29.257905,-29.320525,False,0.0,0.0,False,45.200311,73.507572,False,False,1.396991,,False,,
2021-09-11,61.556999,45201.457031,108992.0,120000000.0,7386839904.785156,4926597204.75,1.49938,0.001362,-29.754879,-28.820478,False,0.0,0.0,False,44.34726,73.507572,False,False,1.387177,,False,,
2021-09-12,61.556999,46063.269531,108992.0,120000000.0,7386839904.785156,5020527872.75,1.471327,0.001336,-31.069118,-27.463367,False,0.0,0.0,False,44.152148,69.261867,False,False,1.361224,,False,,
2021-09-13,64.269997,44963.074219,114042.0,120000000.0,7712399597.167969,5127678910.054688,1.504072,0.001429,-26.270135,-29.195864,False,0.0,0.0,False,46.341961,69.086577,False,False,1.455992,,False,,
2021-09-14,61.848,47092.492188,114042.0,120000000.0,7421759948.730469,5370521994.046875,1.381944,0.001313,-32.256888,-25.842632,False,0.0,0.0,False,47.368689,69.329092,False,False,1.337768,,False,,
2021-09-15,63.299999,48176.347656,114042.0,120000000.0,7595999908.447266,5494127039.414062,1.382567,0.001314,-32.226332,-24.135866,False,0.0,0.0,False,46.703703,69.375944,False,False,1.338372,,False,,
2021-09-16,63.299999,47783.359375,114042.0,120000000.0,7595999908.447266,5449309869.84375,1.393938,0.001325,-31.668936,-24.754712,False,0.0,0.0,False,44.579891,69.2523,False,False,1.349379,,False,,
2021-09-17,61.429001,47267.519531,114042.0,120000000.0,7371480102.539062,5390482462.382812,1.367499,0.0013,-32.964972,-25.567014,False,0.0,0.0,False,45.22397,69.431184,False,False,1.323785,,False,,
2021-09-18,61.429001,48278.363281,114042.0,120000000.0,7371480102.539062,5505761105.320312,1.338867,0.001272,-34.368539,-23.97522,False,0.0,0.0,False,44.070031,69.431184,False,False,1.296068,,False,,
2021-09-19,61.429001,47260.21875,114042.0,120000000.0,7371480102.539062,5389649866.6875,1.36771,0.0013,-32.954616,-25.57851,False,0.0,0.0,False,40.113318,67.26876,False,False,1.32399,,False,,
2021-09-20,58.839001,42843.800781,114042.0,120000000.0,7060680084.228516,4885992728.695312,1.445086,0.001373,-29.161647,-32.533121,False,0.0,0.0,False,41.551445,67.072512,False,False,1.398892,,False,,
2021-09-21,58.102001,40693.675781,114042.0,120000000.0,6972240142.822266,4640788173.445312,1.502383,0.001428,-26.352955,-35.91896,False,0.0,0.0,False,41.538876,67.108601,False,False,1.454357,,False,,
2021-09-22,59.960999,43574.507812,114042.0,120000000.0,7195319824.21875,4969324019.953125,1.447947,0.001376,-29.021384,-31.382463,False,0.0,0.0,False,42.936972,66.773937,False,False,1.401662,,False,,
2021-09-23,61.657001,44895.097656,114042.0,120000000.0,7398840179.443359,5119926726.914062,1.445107,0.001373,-29.160639,-29.302908,False,0.0,0.0,False,44.048881,66.237187,False,False,1.398912,,False,,
2021-09-24,59.938999,42839.75,114042.0,120000000.0,7192679901.123047,4885530769.5,1.472241,0.001399,-27.830496,-32.539499,False,0.0,0.0,False,44.10643,66.421048,False,False,1.425179,,False,,
2021-09-25,59.938999,42716.59375,114042.0,120000000.0,7192679901.123047,4871485784.4375,1.476486,0.001403,-27.622425,-32.733436,False,0.0,0.0,False,42.45914,66.421048,False,False,1.429288,,False,,
2021-09-26,59.938999,43208.539062,114042.0,120000000.0,7192679901.123047,4927588211.765625,1.459676,0.001387,-28.44647,-31.958761,False,0.0,0.0,False,41.867212,62.937131,False,False,1.413015,,False,,
2021-09-27,59.474998,42235.730469,114042.0,120000000.0,7136999816.894531,4816647174.117188,1.481736,0.001408,-27.365059,-33.490659,False,0.0,0.0,False,41.838859,61.82874,False,False,1.43437,,False,,
